NAME                     INSTALLED                         FIXED-IN                                    TYPE    VULNERABILITY        SEVERITY   
ntpdate                  1:4.2.6.p5+dfsg-3ubuntu2.14.04.6  1:4.2.6.p5+dfsg-3ubuntu2.14.04.10           deb     CVE-2016-4955        Low         
ntpdate                  1:4.2.6.p5+dfsg-3ubuntu2.14.04.6  1:4.2.6.p5+dfsg-3ubuntu2.14.04.10           deb     CVE-2016-4954        Low         
ntpdate                  1:4.2.6.p5+dfsg-3ubuntu2.14.04.6  1:4.2.6.p5+dfsg-3ubuntu2.14.04.10           deb     CVE-2016-2518        Low         
ntpdate                  1:4.2.6.p5+dfsg-3ubuntu2.14.04.6  1:4.2.6.p5+dfsg-3ubuntu2.14.04.10           deb     CVE-2016-0727        Low         
ntpdate                  1:4.2.6.p5+dfsg-3ubuntu2.14.04.6  1:4.2.6.p5+dfsg-3ubuntu2.14.04.10           deb     CVE-2015-8158        Low         
ntpdate                  1:4.2.6.p5+dfsg-3ubuntu2.14.04.6  1:4.2.6.p5+dfsg-3ubuntu2.14.04.10           deb     CVE-2015-7979        Low         
ntpdate                  1:4.2.6.p5+dfsg-3ubuntu2.14.04.6  1:4.2.6.p5+dfsg-3ubuntu2.14.04.10           deb     CVE-2015-7976        Low         
ntpdate                  1:4.2.6.p5+dfsg-3ubuntu2.14.04.6  1:4.2.6.p5+dfsg-3ubuntu2.14.04.10           deb     CVE-2015-7974        Low         
ntpdate                  1:4.2.6.p5+dfsg-3ubuntu2.14.04.6  1:4.2.6.p5+dfsg-3ubuntu2.14.04.10           deb     CVE-2015-7973        Low         
ntpdate                  1:4.2.6.p5+dfsg-3ubuntu2.14.04.6  (won't fix)                                 deb     CVE-2014-5209        Low         
ntpdate                  1:4.2.6.p5+dfsg-3ubuntu2.14.04.6  (won't fix)                                 deb     CVE-2023-26554       Negligible  
ntpdate                  1:4.2.6.p5+dfsg-3ubuntu2.14.04.6  (won't fix)                                 deb     CVE-2023-26553       Negligible  
ntpdate                  1:4.2.6.p5+dfsg-3ubuntu2.14.04.6  (won't fix)                                 deb     CVE-2023-26552       Negligible  
ntpdate                  1:4.2.6.p5+dfsg-3ubuntu2.14.04.6  (won't fix)                                 deb     CVE-2023-26551       Negligible  
ntpdate                  1:4.2.6.p5+dfsg-3ubuntu2.14.04.6                                              deb     CVE-2018-12327       Negligible  
ntpdate                  1:4.2.6.p5+dfsg-3ubuntu2.14.04.6  1:4.2.6.p5+dfsg-3ubuntu2.14.04.11           deb     CVE-2017-6462        Negligible  
ntpdate                  1:4.2.6.p5+dfsg-3ubuntu2.14.04.6  1:4.2.6.p5+dfsg-3ubuntu2.14.04.11           deb     CVE-2017-6458        Negligible  
openssh-client           1:6.6p1-2ubuntu2.6                (won't fix)                                 deb     CVE-2023-51767       Medium      
openssh-client           1:6.6p1-2ubuntu2.6                (won't fix)                                 deb     CVE-2023-51385       Medium      
openssh-client           1:6.6p1-2ubuntu2.6                (won't fix)                                 deb     CVE-2023-51384       Medium      
openssh-client           1:6.6p1-2ubuntu2.6                (won't fix)                                 deb     CVE-2023-48795       Medium      
openssh-client           1:6.6p1-2ubuntu2.6                (won't fix)                                 deb     CVE-2023-38408       Medium      
openssh-client           1:6.6p1-2ubuntu2.6                (won't fix)                                 deb     CVE-2023-25136       Medium      
openssh-client           1:6.6p1-2ubuntu2.6                (won't fix)                                 deb     CVE-2021-36368       Medium      
openssh-client           1:6.6p1-2ubuntu2.6                (won't fix)                                 deb     CVE-2021-28041       Medium      
openssh-client           1:6.6p1-2ubuntu2.6                1:6.6p1-2ubuntu2.12                         deb     CVE-2019-6109        Medium      
openssh-client           1:6.6p1-2ubuntu2.6                (won't fix)                                 deb     CVE-2019-16905       Medium      
openssh-client           1:6.6p1-2ubuntu2.6                1:6.6p1-2ubuntu2.12                         deb     CVE-2018-20685       Medium      
openssh-client           1:6.6p1-2ubuntu2.6                1:6.6p1-2ubuntu2.8                          deb     CVE-2016-6515        Medium      
openssh-client           1:6.6p1-2ubuntu2.6                (won't fix)                                 deb     CVE-2021-41617       Low         
openssh-client           1:6.6p1-2ubuntu2.6                (won't fix)                                 deb     CVE-2020-15778       Low         
openssh-client           1:6.6p1-2ubuntu2.6                1:6.6p1-2ubuntu2.13                         deb     CVE-2019-6111        Low         
openssh-client           1:6.6p1-2ubuntu2.6                                                            deb     CVE-2019-6110        Low         
openssh-client           1:6.6p1-2ubuntu2.6                                                            deb     CVE-2018-15919       Low         
openssh-client           1:6.6p1-2ubuntu2.6                1:6.6p1-2ubuntu2.11                         deb     CVE-2018-15473       Low         
openssh-client           1:6.6p1-2ubuntu2.6                1:6.6p1-2ubuntu2.10                         deb     CVE-2017-15906       Low         
openssh-client           1:6.6p1-2ubuntu2.6                1:6.6p1-2ubuntu2.8                          deb     CVE-2016-6210        Low         
openssh-client           1:6.6p1-2ubuntu2.6                1:6.6p1-2ubuntu2.7                          deb     CVE-2016-3115        Low         
openssh-client           1:6.6p1-2ubuntu2.6                1:6.6p1-2ubuntu2.7                          deb     CVE-2016-1908        Low         
openssh-client           1:6.6p1-2ubuntu2.6                1:6.6p1-2ubuntu2.11                         deb     CVE-2016-10708       Low         
openssh-client           1:6.6p1-2ubuntu2.6                1:6.6p1-2ubuntu2.10                         deb     CVE-2016-10012       Low         
openssh-client           1:6.6p1-2ubuntu2.6                1:6.6p1-2ubuntu2.10                         deb     CVE-2016-10011       Low         
openssh-client           1:6.6p1-2ubuntu2.6                1:6.6p1-2ubuntu2.10                         deb     CVE-2016-10009       Low         
openssh-client           1:6.6p1-2ubuntu2.6                1:6.6p1-2ubuntu2.7                          deb     CVE-2015-8325        Low         
openssh-client           1:6.6p1-2ubuntu2.6                (won't fix)                                 deb     CVE-2020-12062       Negligible  
openssh-client           1:6.6p1-2ubuntu2.6                (won't fix)                                 deb     CVE-2016-20012       Negligible  
openssl                  1.0.1f-1ubuntu2.16                (won't fix)                                 deb     CVE-2023-0286        High        
openssl                  1.0.1f-1ubuntu2.16                (won't fix)                                 deb     CVE-2022-3786        High        
openssl                  1.0.1f-1ubuntu2.16                (won't fix)                                 deb     CVE-2022-3602        High        
openssl                  1.0.1f-1ubuntu2.16                (won't fix)                                 deb     CVE-2021-3711        High        
openssl                  1.0.1f-1ubuntu2.16                (won't fix)                                 deb     CVE-2021-3450        High        
openssl                  1.0.1f-1ubuntu2.16                (won't fix)                                 deb     CVE-2021-3449        High        
openssl                  1.0.1f-1ubuntu2.16                (won't fix)                                 deb     CVE-2020-1971        High        
openssl                  1.0.1f-1ubuntu2.16                (won't fix)                                 deb     CVE-2020-1967        High        
openssl                  1.0.1f-1ubuntu2.16                1.0.1f-1ubuntu2.20                          deb     CVE-2016-6304        High        
openssl                  1.0.1f-1ubuntu2.16                1.0.1f-1ubuntu2.19                          deb     CVE-2016-2108        High        
openssl                  1.0.1f-1ubuntu2.16                1.0.1f-1ubuntu2.19                          deb     CVE-2016-2107        High        
openssl                  1.0.1f-1ubuntu2.16                (won't fix)                                 deb     CVE-2023-5363        Medium      
openssl                  1.0.1f-1ubuntu2.16                (won't fix)                                 deb     CVE-2023-2650        Medium      
openssl                  1.0.1f-1ubuntu2.16                (won't fix)                                 deb     CVE-2023-0401        Medium      
openssl                  1.0.1f-1ubuntu2.16                (won't fix)                                 deb     CVE-2023-0217        Medium      
openssl                  1.0.1f-1ubuntu2.16                (won't fix)                                 deb     CVE-2023-0216        Medium      
openssl                  1.0.1f-1ubuntu2.16                (won't fix)                                 deb     CVE-2023-0215        Medium      
openssl                  1.0.1f-1ubuntu2.16                (won't fix)                                 deb     CVE-2022-4450        Medium      
openssl                  1.0.1f-1ubuntu2.16                (won't fix)                                 deb     CVE-2022-4304        Medium      
openssl                  1.0.1f-1ubuntu2.16                (won't fix)                                 deb     CVE-2022-4203        Medium      
openssl                  1.0.1f-1ubuntu2.16                (won't fix)                                 deb     CVE-2021-4044        Medium      
openssl                  1.0.1f-1ubuntu2.16                (won't fix)                                 deb     CVE-2021-3712        Medium      
openssl                  1.0.1f-1ubuntu2.16                (won't fix)                                 deb     CVE-2021-23841       Medium      
openssl                  1.0.1f-1ubuntu2.16                                                            deb     CVE-2019-1559        Medium      
openssl                  1.0.1f-1ubuntu2.16                1.0.1f-1ubuntu2.24                          deb     CVE-2018-0739        Medium      
openssl                  1.0.1f-1ubuntu2.16                1.0.1f-1ubuntu2.22                          deb     CVE-2017-3731        Medium      
openssl                  1.0.1f-1ubuntu2.16                1.0.1f-1ubuntu2.22                          deb     CVE-2016-7056        Medium      
openssl                  1.0.1f-1ubuntu2.16                1.0.1f-1ubuntu2.20                          deb     CVE-2016-6306        Medium      
openssl                  1.0.1f-1ubuntu2.16                1.0.1f-1ubuntu2.20                          deb     CVE-2016-6303        Medium      
openssl                  1.0.1f-1ubuntu2.16                1.0.1f-1ubuntu2.18                          deb     CVE-2016-2842        Medium      
openssl                  1.0.1f-1ubuntu2.16                1.0.1f-1ubuntu2.19                          deb     CVE-2016-2109        Medium      
openssl                  1.0.1f-1ubuntu2.16                (won't fix)                                 deb     CVE-2024-0727        Low         
openssl                  1.0.1f-1ubuntu2.16                (won't fix)                                 deb     CVE-2023-6237        Low         
openssl                  1.0.1f-1ubuntu2.16                (won't fix)                                 deb     CVE-2023-6129        Low         
openssl                  1.0.1f-1ubuntu2.16                (won't fix)                                 deb     CVE-2023-5678        Low         
openssl                  1.0.1f-1ubuntu2.16                (won't fix)                                 deb     CVE-2023-3817        Low         
openssl                  1.0.1f-1ubuntu2.16                (won't fix)                                 deb     CVE-2023-3446        Low         
openssl                  1.0.1f-1ubuntu2.16                (won't fix)                                 deb     CVE-2023-2975        Low         
openssl                  1.0.1f-1ubuntu2.16                (won't fix)                                 deb     CVE-2023-1255        Low         
openssl                  1.0.1f-1ubuntu2.16                (won't fix)                                 deb     CVE-2023-0465        Low         
openssl                  1.0.1f-1ubuntu2.16                (won't fix)                                 deb     CVE-2023-0464        Low         
openssl                  1.0.1f-1ubuntu2.16                (won't fix)                                 deb     CVE-2022-40735       Low         
openssl                  1.0.1f-1ubuntu2.16                (won't fix)                                 deb     CVE-2022-3358        Low         
